,ellipticity,fwhm_image,median_a_image,median_b_image,median_class_star,median_erra_image,median_errb_image,median_flux_iso,median_mag_iso,median_magerr_iso,pm,pmerr
107,0.0842354297638,3.19825744629,1.09768974781,0.903765678406,0.967743992805,0.117423668504,0.100765801966,177.812194824,25.5258979797,0.0841701775789,0.0435610658912,0.0272450010558
108,0.0933221578598,2.22102284431,1.09768974781,0.903765678406,0.967743992805,0.117423668504,0.100765801966,177.812194824,25.5258979797,0.0841701775789,0.0435610658912,0.0272450010558
109,0.0775706171989,1.73260354996,1.31797969341,1.14625549316,0.887691617012,0.0622808486223,0.0517345294356,504.245056152,24.3936347961,0.0398686379194,0.134410418548,0.0195908353145
110,0.10077893734,1.88338398933,1.31797969341,1.14625549316,0.887691617012,0.0622808486223,0.0517345294356,504.245056152,24.3936347961,0.0398686379194,0.134410418548,0.0195908353145
111,0.100191712379,1.65689992905,1.31797969341,1.14625549316,0.887691617012,0.0622808486223,0.0517345294356,504.245056152,24.3936347961,0.0398686379194,0.134410418548,0.0195908353145
112,0.213611364365,1.67414426804,1.31797969341,1.14625549316,0.887691617012,0.0622808486223,0.0517345294356,504.245056152,24.3936347961,0.0398686379194,0.134410418548,0.0195908353145
113,0.106186449528,1.67738986015,1.4676129818,1.28359484673,0.963675141335,0.0229642651975,0.0204368308187,1547.27661133,23.1760787964,0.016485100612,0.0204988206698,0.004901005714
114,0.110689759254,1.87026703358,1.4676129818,1.28359484673,0.963675141335,0.0229642651975,0.0204368308187,1547.27661133,23.1760787964,0.016485100612,0.0204988206698,0.004901005714
115,0.145358145237,1.84497618675,1.4676129818,1.28359484673,0.963675141335,0.0229642651975,0.0204368308187,1547.27661133,23.1760787964,0.016485100612,0.0204988206698,0.004901005714
116,0.139787375927,1.68003046513,1.4676129818,1.28359484673,0.963675141335,0.0229642651975,0.0204368308187,1547.27661133,23.1760787964,0.016485100612,0.0204988206698,0.004901005714
117,0.167782068253,2.14370965958,2.17347216606,1.63502764702,0.982856810093,0.00655828090385,0.00493786251172,15669.2275391,20.6624298096,0.00325792049989,0.305591983177,0.00104699706943
118,0.357852816582,2.33923125267,2.17347216606,1.63502764702,0.982856810093,0.00655828090385,0.00493786251172,15669.2275391,20.6624298096,0.00325792049989,0.305591983177,0.00104699706943
119,0.1073974967,1.88715648651,2.17347216606,1.63502764702,0.982856810093,0.00655828090385,0.00493786251172,15669.2275391,20.6624298096,0.00325792049989,0.305591983177,0.00104699706943
120,0.334893405437,2.36258125305,2.17347216606,1.63502764702,0.982856810093,0.00655828090385,0.00493786251172,15669.2275391,20.6624298096,0.00325792049989,0.305591983177,0.00104699706943
121,0.132198929787,1.8699375391,1.48735809326,1.31615173817,0.987094521523,0.0238150246441,0.021770676598,1526.03759766,23.1910858154,0.0171411037445,0.15151543582,0.0101553148058
122,0.137695610523,1.93648076057,1.48735809326,1.31615173817,0.987094521523,0.0238150246441,0.021770676598,1526.03759766,23.1910858154,0.0171411037445,0.15151543582,0.0101553148058
123,0.0944499373436,1.97309851646,1.48735809326,1.31615173817,0.987094521523,0.0238150246441,0.021770676598,1526.03759766,23.1910858154,0.0171411037445,0.15151543582,0.0101553148058
124,0.142882287502,1.680336833,1.25174570084,1.07591724396,0.915806770325,0.0697185397148,0.0615331716835,385.677154541,24.6848812103,0.048745110631,0.11294257179,0.0218360963245
125,0.0868721604347,1.69365859032,1.25174570084,1.07591724396,0.915806770325,0.0697185397148,0.0615331716835,385.677154541,24.6848812103,0.048745110631,0.11294257179,0.0218360963245
126,0.151395380497,1.83394026756,1.25174570084,1.07591724396,0.915806770325,0.0697185397148,0.0615331716835,385.677154541,24.6848812103,0.048745110631,0.11294257179,0.0218360963245
127,0.15263569355,2.14114832878,1.25174570084,1.07591724396,0.915806770325,0.0697185397148,0.0615331716835,385.677154541,24.6848812103,0.048745110631,0.11294257179,0.0218360963245
128,0.191515684128,1.7720990181,1.45573735237,1.26652240753,0.963472366333,0.0280943661928,0.023522734642,1203.56176758,23.4490509033,0.0200205426663,0.451052258884,0.0130787063713
129,0.0761500000954,1.73762476444,1.45573735237,1.26652240753,0.963472366333,0.0280943661928,0.023522734642,1203.56176758,23.4490509033,0.0200205426663,0.451052258884,0.0130787063713
130,0.132105112076,1.88884472847,1.45573735237,1.26652240753,0.963472366333,0.0280943661928,0.023522734642,1203.56176758,23.4490509033,0.0200205426663,0.451052258884,0.0130787063713
131,0.109067976475,2.07860255241,1.45573735237,1.26652240753,0.963472366333,0.0280943661928,0.023522734642,1203.56176758,23.4490509033,0.0200205426663,0.451052258884,0.0130787063713
132,0.13946467638,1.88513016701,8.26644420624,3.31119394302,0.910779714584,0.100104883313,0.0961127951741,8825.63671875,21.2856349945,0.00669267261401,0.444580975042,0.035977620806
133,0.427570819855,1.79956769943,8.26644420624,3.31119394302,0.910779714584,0.100104883313,0.0961127951741,8825.63671875,21.2856349945,0.00669267261401,0.444580975042,0.035977620806
