,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
15782,4,7.94716135364,-21.2978671179,22-23,0.1,0.0284851361066,galaxies
15783,4,7.77088480437,-21.4810570794,25-26,0.1,0.000488595571369,galaxies
15785,4,7.77053949775,-21.4764143242,22-23,0.1,0.0273963958025,galaxies
15790,4,7.77516423049,-21.4703600258,23-24,0.1,0.000688753498252,galaxies
15791,4,7.77223228047,-21.4661854322,22-23,0.1,0.000329935108311,galaxies
15792,4,7.8229563163,-21.4658241657,24-25,0.1,0.000209563542739,galaxies
15796,4,7.79768475143,-21.458955727,24-25,0.1,0.000346329587046,galaxies
15799,4,7.8657386519,-21.4560380797,24-25,0.1,0.000312905322062,galaxies
15804,4,7.80441519725,-21.4514850523,24-25,0.1,0.000261991197476,galaxies
15807,4,7.8162398336,-21.4493723691,22-23,0.1,0.98869228363,star
15808,4,7.88377287819,-21.4480995619,22-23,0.1,0.0280555319041,galaxies
15810,4,7.85610514004,-21.4474557783,24-25,0.1,0.000206871045521,galaxies
15812,4,7.82750893977,-21.4439662853,24-25,0.1,0.00110856560059,galaxies
15814,4,7.74961094546,-21.4435571829,23-24,0.1,0.00646464899182,galaxies
15815,4,7.88212980094,-21.4432746271,23-24,0.1,0.0263282749802,galaxies
15820,4,7.76631668767,-21.4385276337,23-24,0.1,0.000269914977252,galaxies
15821,4,7.8404274927,-21.4379517653,23-24,0.1,0.000363273255061,galaxies
15822,4,7.81719855004,-21.4374609835,23-24,0.1,0.000761661271099,galaxies
15823,4,7.82317394242,-21.4359109409,21-22,0.1,0.0281458981335,galaxies
15824,4,7.83624202321,-21.4353117895,23-24,0.1,0.0247526839375,galaxies
15827,4,7.86069906038,-21.433034915,19-20,0.1,0.0286211166531,galaxies
15829,4,7.78271523934,-21.4321369791,23-24,0.1,0.000337338220561,galaxies
15834,4,7.84278708709,-21.4285362906,22-23,0.1,0.0285818763077,galaxies
15836,4,7.78939436022,-21.4263848127,24-25,0.1,0.000204012816539,galaxies
15838,4,7.84064296907,-21.4244404905,23-24,0.1,0.000195625747438,galaxies
15839,4,7.77392626935,-21.4241382982,26-27,0.1,0.00010725674656,galaxies
15842,4,7.77009777957,-21.4212397699,22-23,0.1,0.000660262070596,galaxies
15843,4,8.23679073677,-21.7220153045,24-25,0.1,0.00267155189067,galaxies
15846,4,7.73811366554,-21.4174882048,22-23,0.1,0.000799535424449,galaxies
15848,4,7.81013154784,-21.4169986788,24-25,0.1,0.896334469318,star
15849,4,7.79754877551,-21.4169680107,25-26,0.1,0.118786513805,galaxies
15850,4,7.7498992732,-21.4167647218,24-25,0.1,0.000136840943014,galaxies
15854,4,7.74544885881,-21.4139229644,24-25,0.1,0.000159850838827,galaxies
15855,4,7.84912683511,-21.4133193665,23-24,0.1,0.00147169094998,galaxies
15856,4,7.8528684049,-21.4120070204,21-22,0.1,0.0286389626563,galaxies
15858,4,7.84891468705,-21.4110370283,21-22,0.1,0.028343943879,galaxies
15859,4,7.816883859,-21.4106418372,24-25,0.1,0.000170859741047,galaxies
15860,4,7.86523990968,-21.410641379,24-25,0.1,0.000250138546107,galaxies
15864,4,7.79802636021,-21.4093632617,23-24,0.1,0.00026910827728,galaxies
15865,4,7.82403586447,-21.4089013772,24-25,0.1,0.000241576926783,galaxies
15871,4,7.7317359487,-21.40513157,25-26,0.1,0.00456768414006,galaxies
15873,4,7.83271229655,-21.4033155671,22-23,0.1,0.00355825782754,galaxies
15877,4,7.83506927786,-21.4013613432,24-25,0.1,0.000128803992993,galaxies
15880,4,7.75864680316,-21.4004475213,24-25,0.1,0.000192112405784,galaxies
15881,4,7.84455674738,-21.4004858732,23-24,0.1,0.000312840304105,galaxies
15883,4,7.77144530579,-21.399021788,25-26,0.1,0.000102978454379,galaxies
15884,4,7.76377467306,-21.398394083,23-24,0.1,0.000410193140851,galaxies
15890,4,7.84310191476,-21.3903874996,24-25,0.1,0.000207131364732,galaxies
15892,4,7.84960014023,-21.3900538069,23-24,0.1,0.000507748045493,galaxies
15901,4,7.80117058237,-21.3804784497,23-24,0.1,0.000310232600896,galaxies
15904,4,7.82328915671,-21.3783225134,23-24,0.1,0.000294678407954,galaxies
15906,4,7.81432814463,-21.3757399763,25-26,0.1,0.00012797776435,galaxies
15912,4,7.82857632496,-21.3658916885,21-22,0.1,0.000430724263424,galaxies
15915,4,8.41714620317,-21.3491839597,24-25,0.1,0.000405163213145,galaxies
15920,4,8.39036930685,-21.3392201525,24-25,0.1,0.000110625136585,galaxies
15922,4,8.43919858002,-21.3374229865,24-25,0.1,0.000186507182661,galaxies
15924,4,8.46915782412,-21.3321221631,23-24,0.1,0.000426392798545,galaxies
15926,4,8.45918924831,-21.3319277109,26-27,0.1,0.315719246864,galaxies
15930,4,8.45169699836,-21.3287570277,25-26,0.1,0.000300724379485,galaxies
15933,4,8.42551708006,-21.326363341,25-26,0.1,0.000125704391394,galaxies
15934,4,8.46972079013,-21.3261237053,22-23,0.1,0.000392171583371,galaxies
15935,4,8.46321285467,-21.3259884729,24-25,0.1,0.000178817426786,galaxies
15941,4,8.42313512413,-21.3219890162,23-24,0.1,0.0149108562618,galaxies
15944,4,8.42421593339,-21.3182608796,23-24,0.1,0.000881196756382,galaxies
15948,4,8.38445201456,-21.3144556485,23-24,0.1,0.000299559731502,galaxies
15955,4,8.47594370071,-21.3071450993,24-25,0.1,0.000217238921323,galaxies
15956,4,8.47903320946,-21.3066066488,22-23,0.1,0.00399420643225,galaxies
15959,4,8.39758615729,-21.3047063667,22-23,0.1,0.0273215435445,galaxies
15960,4,8.42748062686,-21.301643308,24-25,0.1,0.000200814349228,galaxies
15962,4,8.45300409264,-21.2997231241,23-24,0.1,0.000325283937855,galaxies
15968,4,8.42832935874,-21.2923532021,24-25,0.1,0.000113852664072,galaxies
15969,4,8.43927680569,-21.2913529962,23-24,0.1,0.000299538078252,galaxies
15972,4,8.48660361668,-21.2888686077,22-23,0.1,0.000453359039966,galaxies
15973,4,8.41717648346,-21.2867344313,23-24,0.1,0.000281159125734,galaxies
15978,4,8.37488946231,-21.280741342,23-24,0.1,0.000332536263159,galaxies
15981,4,8.38236296812,-21.2774403744,24-25,0.1,0.000200663023861,galaxies
15983,4,8.39703701131,-21.2767098593,21-22,0.1,0.000343993800925,galaxies
15984,4,8.39285143663,-21.2763774536,24-25,0.1,0.000298525090329,galaxies
15987,4,8.45154100708,-21.2746525287,22-23,0.1,0.0271896217018,galaxies
15989,4,8.38397419399,-21.2722695124,23-24,0.1,0.000316053396091,galaxies
15994,4,8.39687742364,-21.2630412504,21-22,0.1,0.000337603501976,galaxies
15999,4,8.3820027579,-21.256604005,22-23,0.1,0.000885273853783,galaxies
16003,4,8.44953298481,-21.254535633,23-24,0.1,0.00185363180935,galaxies
16005,4,8.42198802705,-21.2450609071,22-23,0.1,0.000582548906095,galaxies
16012,4,8.29370471267,-21.3899095852,24-25,0.1,0.0115613136441,galaxies
16013,4,8.301841196,-21.3876055596,22-23,0.1,0.954626202583,star
16017,4,8.27389414882,-21.3826222169,22-23,0.1,0.000862511689775,galaxies
16018,4,8.27553353369,-21.3821930918,20-21,0.1,0.0287919938564,galaxies
16019,4,8.29912018755,-21.3819255191,23-24,0.1,0.0159574691206,galaxies
16024,4,8.31684036721,-21.3777759266,20-21,0.1,0.000949997513089,galaxies
16026,4,8.309795077,-21.3760024819,23-24,0.1,0.023848451674,galaxies
16028,4,8.30957466424,-21.3748713273,23-24,0.1,0.0145411659032,galaxies
16031,4,8.32827130307,-21.3725726769,23-24,0.1,0.0168434698135,galaxies
16039,4,8.34353986421,-21.3697344591,23-24,0.1,0.0210609342903,galaxies
16040,4,8.32993324454,-21.3695090983,25-26,0.1,0.00961797684431,galaxies
16042,4,8.30966622864,-21.3682640805,23-24,0.1,0.00143004441634,galaxies
16043,4,8.33997143241,-21.3677376937,24-25,0.1,0.000334076321451,galaxies
16044,4,8.2699728669,-21.3661922522,22-23,0.1,0.000616097473539,galaxies
16047,4,8.27919221365,-21.3649673804,20-21,0.1,0.000736471847631,galaxies
16049,4,8.31923820776,-21.3635371319,23-24,0.1,0.951366662979,star
16052,4,8.27264926571,-21.3616396882,22-23,0.1,0.999890446663,star
16057,4,8.2967422571,-21.3574126727,21-22,0.1,0.984049260616,star
16058,4,8.36415403833,-21.3564149555,22-23,0.1,0.000331357936375,galaxies
16059,4,8.29065583256,-21.3556913364,22-23,0.1,0.0278602465987,galaxies
16063,4,8.26089666631,-21.3519468712,22-23,0.1,0.000815140258055,galaxies
16064,4,8.2998027161,-21.3517784774,23-24,0.1,0.239593148232,galaxies
16067,4,8.27495534677,-21.350390793,21-22,0.1,0.00176093028858,galaxies
16071,4,8.32143835967,-21.34234395,22-23,0.1,0.000893052492756,galaxies
16073,4,8.28726009652,-21.3404367069,22-23,0.1,0.0245277322829,galaxies
16078,4,8.36224603153,-21.3365268088,24-25,0.1,0.0165261700749,galaxies
16081,4,8.30497981332,-21.3358414757,25-26,0.1,0.000162786003784,galaxies
16085,4,8.25786899893,-21.3329751792,24-25,0.1,0.000237498636125,galaxies
16087,4,8.32569119674,-21.3320972025,21-22,0.1,0.000715354806744,galaxies
16090,4,8.3489637321,-21.3309973535,23-24,0.1,0.000274366670055,galaxies
16092,4,8.25040933233,-21.3287021713,19-20,0.1,0.0286029484123,galaxies
16095,4,8.24543499265,-21.3275288236,22-23,0.1,0.990279495716,star
16097,4,8.24806654539,-21.3268350924,25-26,0.1,0.00511391088367,galaxies
16099,4,8.24929457234,-21.3248411419,25-26,0.1,0.000134347050334,galaxies
16101,4,8.287321904,-21.323367205,26-27,0.1,0.174898117781,galaxies
16102,4,8.28271557871,-21.3221409119,24-25,0.1,0.805015742779,star
16106,4,8.25166648903,-21.3168314917,24-25,0.1,0.0372029393911,galaxies
16110,4,8.24868450373,-21.3138657608,20-21,0.1,0.982943415642,star
16112,4,8.30978992822,-21.3086935154,24-25,0.1,0.000285904156044,galaxies
16114,4,8.35904714738,-21.3057998371,22-23,0.1,0.000403410405852,galaxies
16115,4,8.28039028589,-21.3026307643,22-23,0.1,0.0269448906183,galaxies
16117,4,8.30652838665,-21.2962228458,23-24,0.1,0.000310624775011,galaxies
16118,4,8.35132474302,-21.2939299597,23-24,0.1,0.000452795356978,galaxies
16119,4,8.29491877223,-21.2933928134,23-24,0.1,0.000386016705306,galaxies
16120,4,8.3258345076,-21.2915632777,24-25,0.1,0.00191106332932,galaxies
16123,4,8.34650028907,-21.2866992874,24-25,0.1,0.000172239931999,galaxies
16125,4,8.34273659364,-21.2841985282,24-25,0.1,0.000215470834519,galaxies
16129,4,8.19692108118,-21.4523545109,25-26,0.1,0.000135612965096,galaxies
16130,4,8.19099448962,-21.4511624656,23-24,0.1,0.00280979136005,galaxies
16131,4,8.2184316726,-21.4457669176,25-26,0.1,0.000174355969648,galaxies
16134,4,8.17936853524,-21.4368937945,25-26,0.1,0.00326266139746,galaxies
16135,4,8.01719761595,-21.7232112016,25-26,0.1,0.00049475452397,galaxies
16136,4,8.16540985267,-21.4351181565,25-26,0.1,0.000128903033328,galaxies
16140,4,8.24689503388,-21.4302715995,24-25,0.1,0.000280591775663,galaxies
16146,4,8.24875924427,-21.4235018052,24-25,0.1,0.000954555114731,galaxies
16149,4,8.25688388199,-21.4176620513,23-24,0.1,0.000512980856001,galaxies
16150,4,8.20182168845,-21.4162144419,24-25,0.1,0.0115191787481,galaxies
16152,4,8.22763737086,-21.4156952319,24-25,0.1,0.000190013888641,galaxies
16154,4,8.21800584249,-21.4136074221,26-27,0.1,0.00141447456554,galaxies
16157,4,8.28193885386,-21.4121190255,24-25,0.1,0.000113428315672,galaxies
16158,4,8.27257587069,-21.4116047266,24-25,0.1,0.00062266952591,galaxies
16159,4,8.25639222152,-21.4114892934,23-24,0.1,0.931059777737,galaxies
16162,4,8.16815265945,-21.4083362216,24-25,0.1,0.000256410217844,galaxies
16163,4,8.23985840171,-21.4074422543,23-24,0.1,0.0210932139307,galaxies
16166,4,8.26403292686,-21.40226013,23-24,0.1,0.000331930001266,galaxies
16167,4,8.16041287268,-21.4003049691,24-25,0.1,0.000311140058329,galaxies
16169,4,8.26800835449,-21.3988461034,25-26,0.1,0.000270329619525,galaxies
16170,4,8.26535999258,-21.3980967081,24-25,0.1,0.000273117067991,galaxies
16171,4,8.15995457067,-21.3980946418,24-25,0.1,0.000314917997457,galaxies
16173,4,8.24866342371,-21.3972862179,23-24,0.1,0.0214863773435,galaxies
16177,4,8.27455163448,-21.3959474212,25-26,0.1,0.000116289222206,galaxies
16181,4,8.19206789378,-21.3949136927,23-24,0.1,0.000404322025133,galaxies
16183,4,8.14626649606,-21.3906170805,25-26,0.1,0.0795212388039,galaxies
16185,4,8.20124456093,-21.3889202006,25-26,0.1,0.000153804430738,galaxies
16189,4,8.21653131894,-21.3862035827,24-25,0.1,0.000317946454743,galaxies
16191,4,8.21373464509,-21.3853352239,22-23,0.1,0.000341797043802,galaxies
16195,4,8.13462255796,-21.3813383757,24-25,0.1,0.000283359608147,galaxies
16198,4,8.23739713792,-21.3795066834,23-24,0.1,0.000280681153527,galaxies
16200,4,8.21147414616,-21.3783210286,24-25,0.1,0.000174860761035,galaxies
16201,4,8.15080064704,-21.3781002768,21-22,0.1,0.000636826851405,galaxies
16205,4,8.13967119985,-21.3770112984,25-26,0.1,0.00020859761571,galaxies
16206,4,8.14155499175,-21.3769378247,23-24,0.1,0.000382316211471,galaxies
16207,4,8.16344432138,-21.3755170412,25-26,0.1,0.000108935608296,galaxies
16209,4,8.13478207687,-21.3753510722,23-24,0.1,0.000356884556822,galaxies
16211,4,8.15560147943,-21.3743667541,23-24,0.1,0.000310557312332,galaxies
16212,4,8.15337699871,-21.3743573329,24-25,0.1,0.000229241341003,galaxies
16213,4,8.19067127472,-21.3742018673,22-23,0.1,0.00055498763686,galaxies
16214,4,8.22261076094,-21.3737841406,25-26,0.1,0.000440306670498,galaxies
16219,4,8.2337009508,-21.3696296927,21-22,0.1,0.0285347998142,galaxies
16223,4,8.24093731728,-21.3662653157,24-25,0.1,0.00419805711135,galaxies
16224,4,8.15690871949,-21.3661275559,24-25,0.1,0.045129109174,galaxies
16227,4,8.24746477209,-21.3624837469,26-27,0.1,0.187888786197,galaxies
16228,4,8.23332961887,-21.3611010534,25-26,0.1,0.000121916171338,galaxies
16229,4,8.24568193668,-21.3591667857,24-25,0.1,0.000274026271654,galaxies
16232,4,8.1776681547,-21.356428513,26-27,0.1,0.00124687096104,galaxies
16233,4,8.15469649284,-21.356408429,26-27,0.1,0.00126190064475,galaxies
16236,4,8.18099021172,-21.3529638054,25-26,0.1,0.00419532414526,galaxies
16237,4,8.20880614091,-21.3523060537,23-24,0.1,0.000838919833768,galaxies
16243,4,8.18150244977,-21.3449108057,24-25,0.1,0.000299276405713,galaxies
16244,4,8.19439892679,-21.3424021818,24-25,0.1,0.000812440528534,galaxies
16247,4,8.21952094523,-21.3358708398,23-24,0.1,0.109943717718,galaxies
16256,4,8.21873057354,-21.3285497882,24-25,0.1,0.0600643791258,galaxies
16258,4,8.21725390099,-21.3258134137,21-22,0.1,0.028428139165,galaxies
16260,4,7.96485683586,-21.8260555232,24-25,0.1,0.000142835939187,galaxies
16261,4,8.07556134931,-21.5092707384,25-26,0.1,0.000106990977656,galaxies
16262,4,8.07683522988,-21.5092076453,23-24,0.1,0.000395144248614,galaxies
16265,4,8.08570023032,-21.4995252362,24-25,0.1,0.000172463260242,galaxies
16266,4,8.07741615656,-21.4984878753,24-25,0.1,0.000195974746021,galaxies
16268,4,8.06699459848,-21.490420977,22-23,0.1,0.000529525685124,galaxies
16272,4,8.10097494332,-21.4850492852,24-25,0.1,0.000297626393149,galaxies
16273,4,8.05827191658,-21.483832426,21-22,0.1,0.00128965813201,galaxies
16277,4,8.05854773369,-21.4773504846,23-24,0.1,0.020536294207,galaxies
16282,4,8.07098121136,-21.4744814556,22-23,0.1,0.000843701302074,galaxies
16289,4,8.12927538556,-21.4698512657,22-23,0.1,0.000321139756124,galaxies
16290,4,8.15375728792,-21.4689085671,25-26,0.1,0.000327828834997,galaxies
16294,4,8.1199887573,-21.4648535292,23-24,0.1,0.000312553835101,galaxies
16302,4,8.1525085346,-21.4618094923,20-21,0.1,0.984369039536,star
16303,4,8.0923689251,-21.4617748017,19-20,0.1,0.0281062424183,galaxies
16304,4,8.11484965729,-21.4612478429,23-24,0.1,0.000475972279673,galaxies
16305,4,8.12321717098,-21.46094332,24-25,0.1,0.000255921913777,galaxies
16309,4,8.09765193228,-21.4581905898,23-24,0.1,0.0257233995944,galaxies
16312,4,8.11406910379,-21.4568112087,23-24,0.1,0.00119920470752,galaxies
16317,4,8.10104395637,-21.4526775799,23-24,0.1,0.000305286463117,galaxies
16318,4,8.06175379101,-21.4526017735,26-27,0.1,0.0200562104583,galaxies
16322,4,8.15561852672,-21.4505878341,22-23,0.1,0.000362655671779,galaxies
16323,4,8.06368589165,-21.4470664618,24-25,0.1,0.000249111442827,galaxies
16326,4,8.08888805294,-21.4461737859,24-25,0.1,0.000270180928055,galaxies
16329,4,8.10221578868,-21.4450455813,25-26,0.1,0.000170400948264,galaxies
16335,4,8.05938665342,-21.4415722919,21-22,0.1,0.000520219502505,galaxies
16336,4,8.02624696669,-21.4412169559,26-27,0.1,0.525495529175,galaxies
16337,4,8.02623271649,-21.4401924564,26-27,0.1,0.82818198204,galaxies
16338,4,8.05714652536,-21.4372197324,23-24,0.1,0.000349895766703,galaxies
16339,4,8.07181788188,-21.4362154805,21-22,0.1,0.0285219382495,galaxies
16340,4,8.09585531496,-21.4358882994,23-24,0.1,0.000252700207056,galaxies
16344,4,8.07535499782,-21.4349680562,23-24,0.1,0.000690827262588,galaxies
16346,4,8.10753106128,-21.4330395146,21-22,0.1,0.0257432777435,galaxies
16351,4,8.14206353429,-21.4296063888,25-26,0.1,0.0006098386948,galaxies
16360,4,8.10211704455,-21.4239972667,25-26,0.1,0.000141488853842,galaxies
16361,4,8.11434611052,-21.4233246422,23-24,0.1,0.00344350934029,galaxies
16364,4,8.123273367,-21.4207590484,21-22,0.1,0.0283538717777,galaxies
16368,4,8.06490710775,-21.4161661585,23-24,0.1,0.000739338051062,galaxies
16370,4,8.10410934354,-21.4153223808,24-25,0.1,0.000575120793656,galaxies
16372,4,8.08939420843,-21.4144570744,25-26,0.1,0.000130798085593,galaxies
16383,4,8.09186749409,-21.4066731095,25-26,0.1,0.000116299735964,galaxies
16384,4,8.09842746787,-21.4054003103,23-24,0.1,0.000401894532843,galaxies
16391,4,8.05534346072,-21.3971475646,24-25,0.1,0.00015385154984,galaxies
16393,4,8.11801082747,-21.3961176157,23-24,0.1,0.000295736390399,galaxies
16400,4,8.11941457167,-21.3862774278,23-24,0.1,0.000410023523727,galaxies
16406,4,8.00755336081,-21.5407000607,24-25,0.1,0.00201296200976,galaxies
16409,4,7.97099463333,-21.53492419,24-25,0.1,0.000170135812368,galaxies
16415,4,7.95961635497,-21.5233558021,23-24,0.1,0.000315425306326,galaxies
16416,4,7.95190101891,-21.5229572364,19-20,0.1,0.0286301672459,galaxies
16418,4,8.01825687791,-21.5195472872,25-26,0.1,0.000361098966096,galaxies
16421,4,8.05734645448,-21.5172785192,22-23,0.1,0.000472421292216,galaxies
16425,4,7.93196462179,-21.5132114786,24-25,0.1,0.0001982908434,galaxies
16427,4,7.92966164107,-21.5114264244,24-25,0.1,0.00024292706803,galaxies
16428,4,7.9976223323,-21.5114003349,24-25,0.1,0.000195918401005,galaxies
16429,4,8.03313345771,-21.5111064185,26-27,0.1,0.762695789337,galaxies
16430,4,7.95912270474,-21.510927354,24-25,0.1,0.00343322218396,galaxies
16431,4,7.95491862397,-21.510485214,23-24,0.1,0.000147413185914,galaxies
16434,4,7.97469630093,-21.50636427,22-23,0.1,0.000790607300587,galaxies
16435,4,7.98037479108,-21.5057792365,22-23,0.1,0.0255248825997,galaxies
16439,4,8.02681590893,-21.5031568306,22-23,0.1,0.999914467335,star
16442,4,8.02706609312,-21.5018728542,24-25,0.1,0.000150194013258,galaxies
16445,4,8.01896307225,-21.5010329314,23-24,0.1,0.0141393234953,galaxies
16446,4,7.97583488097,-21.5003650009,22-23,0.1,0.000331770890625,galaxies
16447,4,7.96082760391,-21.49981557,25-26,0.1,0.000112838730274,galaxies
16451,4,7.94797438314,-21.4953835131,25-26,0.1,0.00109459285159,galaxies
16454,4,7.97827083589,-21.4922470517,23-24,0.1,0.00028286583256,galaxies
16455,4,8.00754551905,-21.4920198215,24-25,0.1,0.000203191128094,galaxies
16456,4,8.01333868046,-21.4918270007,23-24,0.1,0.000536686915439,galaxies
16462,4,7.98795099239,-21.4888099136,25-26,0.1,0.000403479672968,galaxies
16463,4,8.02209807234,-21.4884602223,24-25,0.1,0.968391597271,star
16464,4,7.95724434245,-21.4879173123,26-27,0.1,0.00250506028533,galaxies
16465,4,7.98601437971,-21.4878512454,23-24,0.1,0.0220381673425,galaxies
16466,4,7.91591624144,-21.486776532,25-26,0.1,0.000122435842059,galaxies
16467,4,7.97537988101,-21.4855754629,23-24,0.1,0.947183251381,star
16468,4,7.97895155121,-21.485017738,24-25,0.1,0.000278633262496,galaxies
16469,4,7.91260888244,-21.4833027321,23-24,0.1,0.0176113918424,galaxies
16470,4,7.99837191611,-21.4812295456,25-26,0.1,0.00256319064647,galaxies
16474,4,7.91390212651,-21.4800489492,23-24,0.1,0.000347027234966,galaxies
16475,4,7.95803635123,-21.4797194975,23-24,0.1,0.000330013921484,galaxies
16477,4,7.93870438132,-21.4785601477,22-23,0.1,0.0281638409942,galaxies
16479,4,8.02002220083,-21.4775317881,24-25,0.1,0.00367370503955,galaxies
16483,4,7.92461463968,-21.4757612675,26-27,0.1,0.00314288539812,galaxies
16486,4,8.02947716148,-21.4730662567,23-24,0.1,0.000332425319357,galaxies
16489,4,7.92410437955,-21.468003128,23-24,0.1,0.000407440471463,galaxies
16490,4,7.95509210307,-21.4660051799,25-26,0.1,0.000311587151373,galaxies
16491,4,7.93462369086,-21.4658053713,23-24,0.1,0.000334198964993,galaxies
16493,4,8.01507934906,-21.4639714757,24-25,0.1,0.000158128124895,galaxies
16496,4,7.94931697164,-21.4601605622,24-25,0.1,0.000150892592501,galaxies
16497,4,7.97460856715,-21.4601263334,23-24,0.1,0.00029356230516,galaxies
16498,4,8.01960326795,-21.459986344,24-25,0.1,0.000156201815116,galaxies
16499,4,8.00991625924,-21.4590448596,23-24,0.1,0.000410893844673,galaxies
16500,4,7.94528322257,-21.4573003104,20-21,0.1,0.00103873258922,galaxies
16504,4,7.98187209648,-21.4545849381,24-25,0.1,0.0018501438899,galaxies
16507,4,8.0189184614,-21.4510054434,22-23,0.1,0.000810512516182,galaxies
16510,4,8.01170506015,-21.4487675484,23-24,0.1,0.000310543196974,galaxies
16511,4,7.98598055418,-21.4483416893,23-24,0.1,0.000362295424566,galaxies
16512,4,7.98006595404,-21.447616783,24-25,0.1,0.00017397935153,galaxies
16517,4,8.00209980649,-21.4360936316,23-24,0.1,0.000271535187494,galaxies
16522,4,7.98165097466,-21.7745121557,25-26,0.1,0.00249970937148,galaxies
16531,4,7.86998114549,-21.5738800266,23-24,0.1,0.000351447204594,galaxies
16532,4,7.88813357019,-21.5707985281,23-24,0.1,0.873181402683,star
16534,4,7.86891437616,-21.5673534969,24-25,0.1,0.000220040645218,galaxies
16537,4,7.90276811359,-21.5636111235,22-23,0.1,0.98777961731,star
16539,4,7.86748627427,-21.5616448819,21-22,0.1,0.0285455305129,galaxies
16541,4,7.85616447694,-21.5568848674,24-25,0.1,0.000202389142942,galaxies
16543,4,7.81878507085,-21.5547259729,19-20,0.1,0.999738633633,star
16544,4,7.91213737404,-21.554731589,21-22,0.1,0.994574368,star
16546,4,7.81996624359,-21.5521233051,24-25,0.1,0.000211560618482,galaxies
16547,4,7.86357129686,-21.5519405066,23-24,0.1,0.0230055879802,galaxies
16548,4,7.8993010488,-21.5509992479,23-24,0.1,0.0229309592396,galaxies
16549,4,7.92143344519,-21.5509748577,22-23,0.1,0.0284052528441,galaxies
16552,4,7.85583714361,-21.547860583,19-20,0.1,0.999842941761,star
16559,4,7.79861781732,-21.5387004006,24-25,0.1,0.000312346528517,galaxies
16560,4,7.89757715286,-21.5385345473,23-24,0.1,0.000300189771224,galaxies
16563,4,7.82735667912,-21.5356553847,24-25,0.1,0.00023440879886,galaxies
16566,4,7.80906142787,-21.5283807979,24-25,0.1,0.000158396840561,galaxies
16569,4,7.87949286764,-21.5248591793,25-26,0.1,0.00288401474245,galaxies
16573,4,7.82807242989,-21.5221141716,24-25,0.1,0.000146966442117,galaxies
16576,4,7.84511608314,-21.5196198005,24-25,0.1,0.000257221283391,galaxies
16579,4,7.83791607307,-21.5159259222,22-23,0.1,0.000327859714162,galaxies
16581,4,7.90097473455,-21.5145835918,21-22,0.1,0.000889638438821,galaxies
16582,4,7.86118605447,-21.5131087959,23-24,0.1,0.000304112676531,galaxies
16591,4,7.85321616992,-21.5040929235,24-25,0.1,0.000270328717306,galaxies
16592,4,7.8456309663,-21.5037898044,23-24,0.1,0.000318781356327,galaxies
16594,4,7.96482238063,-21.7582850179,24-25,0.1,0.000150131032569,galaxies
16597,4,7.88183049269,-21.4961686802,22-23,0.1,0.000482500268845,galaxies
16599,4,7.87800212656,-21.4944650257,23-24,0.1,0.000449479557574,galaxies
16600,4,7.88110317023,-21.4915958198,24-25,0.1,0.0103563359007,galaxies
16602,4,7.87942696305,-21.4850500678,24-25,0.1,0.000135015201522,galaxies
16603,4,7.87307576689,-21.4826913654,23-24,0.1,0.00104742043186,galaxies
16604,4,7.97963858195,-21.7543702337,25-26,0.1,0.000111092835141,galaxies
16609,4,8.46274884195,-21.4591971825,23-24,0.1,0.000216076354263,galaxies
16611,4,8.46202299509,-21.4572904157,23-24,0.1,0.000299896288197,galaxies
16614,4,8.44829864206,-21.4490915556,24-25,0.1,0.860576152802,star
16615,4,8.45337423985,-21.4488629101,22-23,0.1,0.000415600923588,galaxies
16616,4,8.48811667644,-21.4486537761,24-25,0.1,0.000120797041745,galaxies
16618,4,8.45002193148,-21.4482453786,20-21,0.1,0.98439848423,star
16619,4,8.46955088823,-21.4475894196,23-24,0.1,0.000199707152206,galaxies
16620,4,8.47016586838,-21.4468186006,23-24,0.1,0.0165993273258,galaxies
16621,4,8.46116905482,-21.4467327843,23-24,0.1,0.999843120575,star
16623,4,8.46315110398,-21.4436455443,23-24,0.1,0.978944242001,star
16625,4,8.50417674286,-21.4417735147,22-23,0.1,0.00228584511206,galaxies
16626,4,8.55508750669,-21.440881283,24-25,0.1,0.000242315640207,galaxies
16628,4,8.44479876217,-21.4403117331,22-23,0.1,0.000443870929303,galaxies
16629,4,8.559548464,-21.4393033858,22-23,0.1,0.00081812083954,galaxies
16631,4,8.46937217495,-21.4378499316,21-22,0.1,0.028558621183,galaxies
16632,4,8.55934885065,-21.4375391482,22-23,0.1,0.000355001917342,galaxies
16633,4,8.5565474901,-21.436263464,24-25,0.1,0.000292670360068,galaxies
16634,4,8.54664574114,-21.433756801,22-23,0.1,0.000482031318825,galaxies
16635,4,8.55229893699,-21.4303745067,24-25,0.1,0.000161709540407,galaxies
16638,4,8.48334946602,-21.429822182,21-22,0.1,0.983775019646,star
16639,4,8.44439403817,-21.4290294823,20-21,0.1,0.012296885252,galaxies
16640,4,8.45824430844,-21.4282526846,23-24,0.1,0.000317908037687,galaxies
16643,4,8.54751034489,-21.4254040223,23-24,0.1,0.000680550409015,galaxies
16649,4,8.47671213257,-21.4114069228,23-24,0.1,0.000280575593933,galaxies
16650,4,8.42733708208,-21.4111227628,23-24,0.1,0.0223511178046,galaxies
16651,4,8.45882211665,-21.409887348,18-19,0.1,0.954004824162,star
