,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
19278,3,8.00463701258,-21.7832976102,23-24,0.03,0.0229405909777,galaxies
19279,3,8.00463701258,-21.7832976102,23-24,0.03,0.0229405909777,galaxies
19284,3,8.01849488236,-21.7809727039,22-23,0.03,0.0277142897248,galaxies
19285,3,8.01849488236,-21.7809727039,22-23,0.03,0.0277142897248,galaxies
19290,3,7.99381137717,-21.7791228034,24-25,0.03,0.0347953625023,galaxies
19291,3,7.99381137717,-21.7791228034,24-25,0.03,0.0347953625023,galaxies
19296,3,7.77491714065,-21.227446778,21-22,0.03,0.0281985569745,galaxies
19297,3,7.77491714065,-21.227446778,21-22,0.03,0.0281985569745,galaxies
19322,3,7.9932789147,-21.7716853059,25-26,0.03,0.00021457936964,galaxies
19323,3,7.9932789147,-21.7716853059,25-26,0.03,0.00021457936964,galaxies
19352,3,7.81496481386,-21.1993886279,23-24,0.03,0.025808153674,galaxies
19353,3,7.81496481386,-21.1993886279,23-24,0.03,0.025808153674,galaxies
19354,3,8.00350057714,-21.7655911274,23-24,0.03,0.00126225850545,galaxies
19355,3,8.00350057714,-21.7655911274,23-24,0.03,0.00126225850545,galaxies
19374,3,7.84870419409,-21.1915844871,18-19,0.03,0.989529311657,star
19375,3,7.84870419409,-21.1915844871,18-19,0.03,0.989529311657,star
19388,3,7.91877224349,-21.7577734375,23-24,0.03,0.000345249602105,galaxies
19389,3,7.91877224349,-21.7577734375,23-24,0.03,0.000345249602105,galaxies
19398,3,7.92560966433,-21.7542202016,20-21,0.03,0.983411073685,star
19399,3,7.92560966433,-21.7542202016,20-21,0.03,0.983411073685,star
19432,3,7.77110118348,-21.1802558205,17-18,0.03,0.0286732111126,galaxies
19433,3,7.77110118348,-21.1802558205,17-18,0.03,0.0286732111126,galaxies
19446,3,7.82326731125,-21.175521607,26-27,0.03,0.0035911903251,galaxies
19447,3,7.82326731125,-21.175521607,26-27,0.03,0.0035911903251,galaxies
19456,3,7.77100870603,-21.1720229547,20-21,0.03,0.982188224792,star
19457,3,7.77100870603,-21.1720229547,20-21,0.03,0.982188224792,star
19488,3,7.79194192072,-21.1626253951,21-22,0.03,0.028465827927,galaxies
19489,3,7.79194192072,-21.1626253951,21-22,0.03,0.028465827927,galaxies
19522,3,7.82802089311,-21.1523437781,22-23,0.03,0.000369706918718,galaxies
19523,3,7.82802089311,-21.1523437781,22-23,0.03,0.000369706918718,galaxies
19534,3,7.78306877348,-21.151042257,24-25,0.03,0.238595232368,galaxies
19535,3,7.78306877348,-21.151042257,24-25,0.03,0.238595232368,galaxies
19546,3,7.77587518478,-21.1483502632,21-22,0.03,0.0286899842322,galaxies
19547,3,7.77587518478,-21.1483502632,21-22,0.03,0.0286899842322,galaxies
19548,3,7.78703081973,-21.147718613,21-22,0.03,0.00072327099042,galaxies
19549,3,7.78703081973,-21.147718613,21-22,0.03,0.00072327099042,galaxies
19584,3,7.81776672804,-21.1326179189,23-24,0.03,0.0243351124227,galaxies
19585,3,7.81776672804,-21.1326179189,23-24,0.03,0.0243351124227,galaxies
19592,3,7.83023096634,-21.1288614634,23-24,0.03,0.0225915387273,galaxies
19593,3,7.83023096634,-21.1288614634,23-24,0.03,0.0225915387273,galaxies
19602,3,7.8284603205,-21.1261998917,22-23,0.03,0.0283779222518,galaxies
19603,3,7.8284603205,-21.1261998917,22-23,0.03,0.0283779222518,galaxies
19632,3,7.72319575595,-21.2408025013,24-25,0.03,0.00758705008775,galaxies
19633,3,7.72319575595,-21.2408025013,24-25,0.03,0.00758705008775,galaxies
19638,3,7.73323168985,-21.2378049037,21-22,0.03,0.0148698743433,galaxies
19639,3,7.73323168985,-21.2378049037,21-22,0.03,0.0148698743433,galaxies
19676,3,7.65966372873,-21.2221904281,23-24,0.03,0.0141142997891,galaxies
19677,3,7.65966372873,-21.2221904281,23-24,0.03,0.0141142997891,galaxies
19678,3,7.73811010298,-21.2221885746,22-23,0.03,0.000390868430259,galaxies
19679,3,7.73811010298,-21.2221885746,22-23,0.03,0.000390868430259,galaxies
19684,3,7.64295974717,-21.2187289533,23-24,0.03,0.0156117891893,galaxies
19685,3,7.64295974717,-21.2187289533,23-24,0.03,0.0156117891893,galaxies
19696,3,7.63372480797,-21.2136980521,22-23,0.03,0.988823473454,star
19697,3,7.63372480797,-21.2136980521,22-23,0.03,0.988823473454,star
19706,3,7.68478615727,-21.2100943849,23-24,0.03,0.0224142428488,galaxies
19707,3,7.68478615727,-21.2100943849,23-24,0.03,0.0224142428488,galaxies
19736,3,7.71235599769,-21.2047043616,23-24,0.03,0.000294960220344,galaxies
19737,3,7.71235599769,-21.2047043616,23-24,0.03,0.000294960220344,galaxies
19740,3,7.73310298119,-21.2043098548,22-23,0.03,0.027834944427,galaxies
19741,3,7.73310298119,-21.2043098548,22-23,0.03,0.027834944427,galaxies
19752,3,7.65129415387,-21.2028292286,23-24,0.03,0.0275556016713,galaxies
19753,3,7.65129415387,-21.2028292286,23-24,0.03,0.0275556016713,galaxies
19754,3,7.65235305604,-21.2024375909,21-22,0.03,0.0287286695093,galaxies
19755,3,7.65235305604,-21.2024375909,21-22,0.03,0.0287286695093,galaxies
19760,3,7.68184327094,-21.1963434802,20-21,0.03,0.982747197151,star
19761,3,7.68184327094,-21.1963434802,20-21,0.03,0.982747197151,star
19764,3,7.74442968797,-21.194754758,21-22,0.03,0.992793977261,star
19765,3,7.74442968797,-21.194754758,21-22,0.03,0.992793977261,star
19766,3,7.72358036241,-21.1945762068,21-22,0.03,0.0263181235641,galaxies
19767,3,7.72358036241,-21.1945762068,21-22,0.03,0.0263181235641,galaxies
19770,3,7.71681639251,-21.1925942025,22-23,0.03,0.000607968424447,galaxies
19771,3,7.71681639251,-21.1925942025,22-23,0.03,0.000607968424447,galaxies
19774,3,7.71575242704,-21.1911710505,20-21,0.03,0.989329278469,star
19775,3,7.71575242704,-21.1911710505,20-21,0.03,0.989329278469,star
19786,3,7.73686713332,-21.1849200631,21-22,0.03,0.0120205618441,galaxies
19787,3,7.73686713332,-21.1849200631,21-22,0.03,0.0120205618441,galaxies
19794,3,7.72067550159,-21.1758615038,23-24,0.03,0.0215038042516,galaxies
19795,3,7.72067550159,-21.1758615038,23-24,0.03,0.0215038042516,galaxies
19800,3,7.72620100381,-21.1703512682,20-21,0.03,0.982775449753,star
19801,3,7.72620100381,-21.1703512682,20-21,0.03,0.982775449753,star
19804,3,8.2955600409,-21.1438063555,22-23,0.03,0.0265464261174,galaxies
19805,3,8.2955600409,-21.1438063555,22-23,0.03,0.0265464261174,galaxies
19832,3,8.30891718747,-21.1264453323,22-23,0.03,0.0277379732579,galaxies
19833,3,8.30891718747,-21.1264453323,22-23,0.03,0.0277379732579,galaxies
19888,3,8.3014485764,-21.1187961249,19-20,0.03,0.0286238081753,galaxies
19889,3,8.3014485764,-21.1187961249,19-20,0.03,0.0286238081753,galaxies
19966,3,8.28948710033,-21.0596864049,24-25,0.03,0.00345813645981,galaxies
19967,3,8.28948710033,-21.0596864049,24-25,0.03,0.00345813645981,galaxies
19968,3,8.27970576884,-21.0566367639,22-23,0.03,0.00743675185367,galaxies
19969,3,8.27970576884,-21.0566367639,22-23,0.03,0.00743675185367,galaxies
19970,3,8.2777304194,-21.0545482163,22-23,0.03,0.0154754538089,galaxies
19971,3,8.2777304194,-21.0545482163,22-23,0.03,0.0154754538089,galaxies
19980,3,8.32242026735,-21.0517520028,23-24,0.03,0.0244978703558,galaxies
19981,3,8.32242026735,-21.0517520028,23-24,0.03,0.0244978703558,galaxies
19984,3,8.26183718041,-21.050191617,24-25,0.03,0.998721778393,star
19985,3,8.26183718041,-21.050191617,24-25,0.03,0.998721778393,star
19996,3,8.31577659746,-21.0402262168,24-25,0.03,0.0203907098621,galaxies
19997,3,8.31577659746,-21.0402262168,24-25,0.03,0.0203907098621,galaxies
20020,3,8.33563918593,-20.9845881706,23-24,0.03,0.999784946442,star
20021,3,8.33563918593,-20.9845881706,23-24,0.03,0.999784946442,star
20036,3,8.19084524591,-21.1771048701,23-24,0.03,0.0228056721389,galaxies
20037,3,8.19084524591,-21.1771048701,23-24,0.03,0.0228056721389,galaxies
20048,3,8.2147960373,-21.1712878724,21-22,0.03,0.0283863916993,galaxies
20049,3,8.2147960373,-21.1712878724,21-22,0.03,0.0283863916993,galaxies
20050,3,8.16457425596,-21.1704198171,22-23,0.03,0.0276286415756,galaxies
20051,3,8.16457425596,-21.1704198171,22-23,0.03,0.0276286415756,galaxies
20052,3,8.20287705603,-21.1679814669,21-22,0.03,0.984879791737,star
20053,3,8.20287705603,-21.1679814669,21-22,0.03,0.984879791737,star
20058,3,8.2213571114,-21.1658543952,22-23,0.03,0.988323271275,star
20059,3,8.2213571114,-21.1658543952,22-23,0.03,0.988323271275,star
20060,3,8.23493163946,-21.1654096242,23-24,0.03,0.90924924612,star
20061,3,8.23493163946,-21.1654096242,23-24,0.03,0.90924924612,star
20066,3,8.22799711646,-21.1614942083,24-25,0.03,0.000332814262947,galaxies
20067,3,8.22799711646,-21.1614942083,24-25,0.03,0.000332814262947,galaxies
20078,3,8.23518329049,-21.1511605646,23-24,0.03,0.9861972332,star
20079,3,8.23518329049,-21.1511605646,23-24,0.03,0.9861972332,star
20080,3,8.23413245387,-21.14985693,19-20,0.03,0.0286260917783,galaxies
20081,3,8.23413245387,-21.14985693,19-20,0.03,0.0286260917783,galaxies
20112,3,8.25092944584,-21.1398148914,22-23,0.03,0.988634228706,star
20113,3,8.25092944584,-21.1398148914,22-23,0.03,0.988634228706,star
20136,3,8.19684203127,-21.1292698609,20-21,0.03,0.0287948772311,galaxies
20137,3,8.19684203127,-21.1292698609,20-21,0.03,0.0287948772311,galaxies
20150,3,8.1578180641,-21.125417367,23-24,0.03,0.000413311208831,galaxies
20151,3,8.1578180641,-21.125417367,23-24,0.03,0.000413311208831,galaxies
20172,3,8.19479010844,-21.1140892413,23-24,0.03,0.0220615584403,galaxies
20173,3,8.19479010844,-21.1140892413,23-24,0.03,0.0220615584403,galaxies
20186,3,8.16310763695,-21.1100304594,22-23,0.03,0.988859117031,star
20187,3,8.16310763695,-21.1100304594,22-23,0.03,0.988859117031,star
20204,3,8.16800762261,-21.1072156718,22-23,0.03,0.000703041034285,galaxies
20205,3,8.16800762261,-21.1072156718,22-23,0.03,0.000703041034285,galaxies
20220,3,8.17387236926,-21.1002481024,22-23,0.03,0.997862935066,star
20221,3,8.17387236926,-21.1002481024,22-23,0.03,0.997862935066,star
20222,3,8.20458961504,-21.0984983785,19-20,0.03,0.0286153685302,galaxies
20223,3,8.20458961504,-21.0984983785,19-20,0.03,0.0286153685302,galaxies
20250,3,8.1674298317,-21.0581374259,23-24,0.03,0.000321207335219,galaxies
20251,3,8.1674298317,-21.0581374259,23-24,0.03,0.000321207335219,galaxies
20254,3,8.06844839529,-21.2429332011,19-20,0.03,0.985936582088,star
20255,3,8.06844839529,-21.2429332011,19-20,0.03,0.985936582088,star
20258,3,8.07844201282,-21.238276398,23-24,0.03,0.0263923704624,galaxies
20259,3,8.07844201282,-21.238276398,23-24,0.03,0.0263923704624,galaxies
20266,3,8.07491408251,-21.2322608145,23-24,0.03,0.00256038806401,galaxies
20267,3,8.07491408251,-21.2322608145,23-24,0.03,0.00256038806401,galaxies
20282,3,8.08249095008,-21.2265676655,23-24,0.03,0.000379156175768,galaxies
20283,3,8.08249095008,-21.2265676655,23-24,0.03,0.000379156175768,galaxies
20294,3,8.08488876514,-21.2190795021,23-24,0.03,0.000658872362692,galaxies
20295,3,8.08488876514,-21.2190795021,23-24,0.03,0.000658872362692,galaxies
20306,3,8.10816580869,-21.2079347829,22-23,0.03,0.00206996849738,galaxies
20307,3,8.10816580869,-21.2079347829,22-23,0.03,0.00206996849738,galaxies
20316,3,8.0669520504,-21.2191437915,23-24,0.03,0.0246778037399,galaxies
20317,3,8.0669520504,-21.2191437915,23-24,0.03,0.0246778037399,galaxies
20320,3,8.04627748499,-21.2089924039,23-24,0.03,0.0933040082455,galaxies
20321,3,8.04627748499,-21.2089924039,23-24,0.03,0.0933040082455,galaxies
20322,3,8.06139542295,-21.2063963588,20-21,0.03,0.0286726690829,galaxies
20323,3,8.06139542295,-21.2063963588,20-21,0.03,0.0286726690829,galaxies
20336,3,8.06358875138,-21.1995476213,24-25,0.03,0.0179788861424,galaxies
20337,3,8.06358875138,-21.1995476213,24-25,0.03,0.0179788861424,galaxies
20340,3,8.04966204972,-21.1994022311,21-22,0.03,0.000749169616029,galaxies
20341,3,8.04966204972,-21.1994022311,21-22,0.03,0.000749169616029,galaxies
20344,3,8.08519037645,-21.1976822078,23-24,0.03,0.000486393546453,galaxies
20345,3,8.08519037645,-21.1976822078,23-24,0.03,0.000486393546453,galaxies
20346,3,8.06214453912,-21.19671514,23-24,0.03,0.0263621993363,galaxies
20347,3,8.06214453912,-21.19671514,23-24,0.03,0.0263621993363,galaxies
20350,3,8.05334385448,-21.1961667972,21-22,0.03,0.0286316461861,galaxies
20351,3,8.05334385448,-21.1961667972,21-22,0.03,0.0286316461861,galaxies
20356,3,8.04302506759,-21.1928778143,21-22,0.03,0.999591231346,star
20357,3,8.04302506759,-21.1928778143,21-22,0.03,0.999591231346,star
20370,3,8.04120750748,-21.1845307936,23-24,0.03,0.0256778970361,galaxies
20371,3,8.04120750748,-21.1845307936,23-24,0.03,0.0256778970361,galaxies
20380,3,8.10124389289,-21.181268986,23-24,0.03,0.0202541071922,galaxies
20381,3,8.10124389289,-21.181268986,23-24,0.03,0.0202541071922,galaxies
20384,3,8.06125232951,-21.1793480728,20-21,0.03,0.0285566225648,galaxies
20385,3,8.06125232951,-21.1793480728,20-21,0.03,0.0285566225648,galaxies
20394,3,8.10320045364,-21.1771855307,23-24,0.03,0.0209402870387,galaxies
20395,3,8.10320045364,-21.1771855307,23-24,0.03,0.0209402870387,galaxies
20398,3,8.12893592092,-21.1750706675,24-25,0.03,0.950982868671,star
20399,3,8.12893592092,-21.1750706675,24-25,0.03,0.950982868671,star
20420,3,8.15041752044,-21.1669686782,22-23,0.03,0.0261310320348,galaxies
20421,3,8.15041752044,-21.1669686782,22-23,0.03,0.0261310320348,galaxies
20424,3,8.04741758719,-21.1659022176,23-24,0.03,0.0150141716003,galaxies
20425,3,8.04741758719,-21.1659022176,23-24,0.03,0.0150141716003,galaxies
20426,3,8.05645949341,-21.1658269951,22-23,0.03,0.0284353978932,galaxies
20427,3,8.05645949341,-21.1658269951,22-23,0.03,0.0284353978932,galaxies
20460,3,8.12024667083,-21.1590761463,23-24,0.03,0.0160122495145,galaxies
20461,3,8.12024667083,-21.1590761463,23-24,0.03,0.0160122495145,galaxies
20468,3,8.05029480887,-21.1570678042,24-25,0.03,0.00972529035062,galaxies
20469,3,8.05029480887,-21.1570678042,24-25,0.03,0.00972529035062,galaxies
20482,3,8.10261467793,-21.148905683,19-20,0.03,0.0291703343391,galaxies
20483,3,8.10261467793,-21.148905683,19-20,0.03,0.0291703343391,galaxies
20488,3,8.12074754242,-21.1479509688,23-24,0.03,0.0209998320788,galaxies
20489,3,8.12074754242,-21.1479509688,23-24,0.03,0.0209998320788,galaxies
20492,3,8.12523402068,-21.1470549351,24-25,0.03,0.00029446836561,galaxies
20493,3,8.12523402068,-21.1470549351,24-25,0.03,0.00029446836561,galaxies
20500,3,8.08674068418,-21.1441895395,24-25,0.03,0.000250061566476,galaxies
20501,3,8.08674068418,-21.1441895395,24-25,0.03,0.000250061566476,galaxies
20502,3,8.11289969457,-21.1437635899,24-25,0.03,0.0163390915841,galaxies
20503,3,8.11289969457,-21.1437635899,24-25,0.03,0.0163390915841,galaxies
20518,3,8.09122254082,-21.1381970688,21-22,0.03,0.000576012476813,galaxies
20519,3,8.09122254082,-21.1381970688,21-22,0.03,0.000576012476813,galaxies
20522,3,8.11658377331,-21.1366650408,23-24,0.03,0.982475996017,star
20523,3,8.11658377331,-21.1366650408,23-24,0.03,0.982475996017,star
20542,3,8.09656978964,-21.0895892423,23-24,0.03,0.999906301498,star
20543,3,8.09656978964,-21.0895892423,23-24,0.03,0.999906301498,star
20544,3,8.09465507641,-21.0874455685,20-21,0.03,0.983284652233,star
20545,3,8.09465507641,-21.0874455685,20-21,0.03,0.983284652233,star
20548,3,7.9605894554,-21.2824920563,23-24,0.03,0.000369069777662,galaxies
20549,3,7.9605894554,-21.2824920563,23-24,0.03,0.000369069777662,galaxies
20552,3,7.96779535407,-21.2815946046,24-25,0.03,0.00560851581395,galaxies
20553,3,7.96779535407,-21.2815946046,24-25,0.03,0.00560851581395,galaxies
20556,3,7.97628344239,-21.2761141259,18-19,0.03,0.999878585339,star
20557,3,7.97628344239,-21.2761141259,18-19,0.03,0.999878585339,star
20560,3,7.95635796093,-21.2752646736,22-23,0.03,0.000401897472329,galaxies
20561,3,7.95635796093,-21.2752646736,22-23,0.03,0.000401897472329,galaxies
20564,3,7.99149404678,-21.2696341013,21-22,0.03,0.0285678394139,galaxies
20565,3,7.99149404678,-21.2696341013,21-22,0.03,0.0285678394139,galaxies
20566,3,7.97746804815,-21.2686448785,23-24,0.03,0.0197482351214,galaxies
20567,3,7.97746804815,-21.2686448785,23-24,0.03,0.0197482351214,galaxies
20568,3,8.01421061548,-21.2632265207,23-24,0.03,0.950675606728,star
20569,3,8.01421061548,-21.2632265207,23-24,0.03,0.950675606728,star
20570,3,8.01682373595,-21.2629242327,23-24,0.03,0.829944550991,star
20571,3,8.01682373595,-21.2629242327,23-24,0.03,0.829944550991,star
20578,3,8.00409460362,-21.2587793972,22-23,0.03,0.0279337931424,galaxies
20579,3,8.00409460362,-21.2587793972,22-23,0.03,0.0279337931424,galaxies
20584,3,8.01339209686,-21.2559647871,21-22,0.03,0.0283629447222,galaxies
20585,3,8.01339209686,-21.2559647871,21-22,0.03,0.0283629447222,galaxies
20586,3,7.99782773253,-21.2558435264,21-22,0.03,0.999921679497,star
20587,3,7.99782773253,-21.2558435264,21-22,0.03,0.999921679497,star
20602,3,8.04938477621,-21.242656006,23-24,0.03,0.00476355385035,galaxies
20603,3,8.04938477621,-21.242656006,23-24,0.03,0.00476355385035,galaxies
20604,3,8.04812317151,-21.24254922,23-24,0.03,0.0247949808836,galaxies
20605,3,8.04812317151,-21.24254922,23-24,0.03,0.0247949808836,galaxies
20610,3,8.04371888183,-21.2370097188,22-23,0.03,0.966268897057,star
20611,3,8.04371888183,-21.2370097188,22-23,0.03,0.966268897057,star
20612,3,7.90465663217,-21.2115695115,21-22,0.03,0.0559510737658,galaxies
20613,3,7.90465663217,-21.2115695115,21-22,0.03,0.0559510737658,galaxies
20626,3,7.98591226126,-21.2598544977,23-24,0.03,0.0191682484001,galaxies
20627,3,7.98591226126,-21.2598544977,23-24,0.03,0.0191682484001,galaxies
20646,3,7.97221236834,-21.240311756,17-18,0.03,0.280165165663,galaxies
20647,3,7.97221236834,-21.240311756,17-18,0.03,0.280165165663,galaxies
20652,3,7.98025462067,-21.2380978436,22-23,0.03,0.028451345861,galaxies
20653,3,7.98025462067,-21.2380978436,22-23,0.03,0.028451345861,galaxies
20662,3,7.97372933096,-21.2327597362,19-20,0.03,0.0286268945783,galaxies
20663,3,7.97372933096,-21.2327597362,19-20,0.03,0.0286268945783,galaxies
20674,3,7.93193725073,-21.2278072652,23-24,0.03,0.975590586662,star
20675,3,7.93193725073,-21.2278072652,23-24,0.03,0.975590586662,star
20682,3,8.005171937,-21.2257229058,23-24,0.03,0.000552128185518,galaxies
20683,3,8.005171937,-21.2257229058,23-24,0.03,0.000552128185518,galaxies
20690,3,7.92719497413,-21.2238904883,25-26,0.03,0.00654177274555,galaxies
20691,3,7.92719497413,-21.2238904883,25-26,0.03,0.00654177274555,galaxies
20692,3,7.95672526992,-21.2229311821,23-24,0.03,0.915755391121,star
20693,3,7.95672526992,-21.2229311821,23-24,0.03,0.915755391121,star
20694,3,7.93579091626,-21.2226422632,21-22,0.03,0.000908808549866,galaxies
20695,3,7.93579091626,-21.2226422632,21-22,0.03,0.000908808549866,galaxies
20714,3,7.9468548029,-21.2124559222,20-21,0.03,0.998121976852,star
20715,3,7.9468548029,-21.2124559222,20-21,0.03,0.998121976852,star
20726,3,7.93780011468,-21.204187893,21-22,0.03,0.0286016911268,galaxies
20727,3,7.93780011468,-21.204187893,21-22,0.03,0.0286016911268,galaxies
20728,3,7.98070671647,-21.2039464414,19-20,0.03,0.0286541059613,galaxies
20729,3,7.98070671647,-21.2039464414,19-20,0.03,0.0286541059613,galaxies
20734,3,7.97730922959,-21.2035247745,23-24,0.03,0.0141133256257,galaxies
20735,3,7.97730922959,-21.2035247745,23-24,0.03,0.0141133256257,galaxies
20742,3,7.96125829898,-21.201481079,24-25,0.03,0.999524652958,star
20743,3,7.96125829898,-21.201481079,24-25,0.03,0.999524652958,star
20746,3,7.94557617744,-21.2002360835,21-22,0.03,0.986269295216,star
20747,3,7.94557617744,-21.2002360835,21-22,0.03,0.986269295216,star
20752,3,7.98271735608,-21.1967303648,23-24,0.03,0.0171781796962,galaxies
20753,3,7.98271735608,-21.1967303648,23-24,0.03,0.0171781796962,galaxies
20756,3,7.96876020541,-21.1964876631,24-25,0.03,0.000217965731281,galaxies
20757,3,7.96876020541,-21.1964876631,24-25,0.03,0.000217965731281,galaxies
20770,3,7.97823871539,-21.1903616362,22-23,0.03,0.000505276664626,galaxies
20771,3,7.97823871539,-21.1903616362,22-23,0.03,0.000505276664626,galaxies
20776,3,8.00357316122,-21.1871506673,23-24,0.03,0.0243352539837,galaxies
20777,3,8.00357316122,-21.1871506673,23-24,0.03,0.0243352539837,galaxies
20802,3,7.95825673071,-21.1512361032,23-24,0.03,0.0206684488803,galaxies
20803,3,7.95825673071,-21.1512361032,23-24,0.03,0.0206684488803,galaxies
20816,3,7.87344807139,-21.3213122078,24-25,0.03,0.000110947607027,galaxies
20817,3,7.87344807139,-21.3213122078,24-25,0.03,0.000110947607027,galaxies
20844,3,7.93193916603,-21.2993039273,25-26,0.03,0.000115480586828,galaxies
20845,3,7.93193916603,-21.2993039273,25-26,0.03,0.000115480586828,galaxies
20852,3,7.80940999646,-21.2866947269,21-22,0.03,0.000946454238147,galaxies
20853,3,7.80940999646,-21.2866947269,21-22,0.03,0.000946454238147,galaxies
20932,3,7.80916889554,-21.2755264346,23-24,0.03,0.0181692875922,galaxies
20933,3,7.80916889554,-21.2755264346,23-24,0.03,0.0181692875922,galaxies
20948,3,7.84654130322,-21.2704353016,23-24,0.03,0.0176876168698,galaxies
20949,3,7.84654130322,-21.2704353016,23-24,0.03,0.0176876168698,galaxies
20958,3,7.83008007623,-21.2673304679,18-19,0.03,0.983198344707,star
20959,3,7.83008007623,-21.2673304679,18-19,0.03,0.983198344707,star
20962,3,7.79893696537,-21.2637091029,23-24,0.03,0.0246840305626,galaxies
20963,3,7.79893696537,-21.2637091029,23-24,0.03,0.0246840305626,galaxies
20972,3,7.91078635374,-21.2614480314,24-25,0.03,0.000175540233613,galaxies
20973,3,7.91078635374,-21.2614480314,24-25,0.03,0.000175540233613,galaxies
20976,3,7.8426372648,-21.2608158256,23-24,0.03,0.981264829636,star
20977,3,7.8426372648,-21.2608158256,23-24,0.03,0.981264829636,star
20982,3,7.85874530487,-21.2572283214,19-20,0.03,0.0286360606551,galaxies
20983,3,7.85874530487,-21.2572283214,19-20,0.03,0.0286360606551,galaxies
20992,3,7.9115997924,-21.2525957076,19-20,0.03,0.998714029789,star
20993,3,7.9115997924,-21.2525957076,19-20,0.03,0.998714029789,star
20996,3,7.89649618465,-21.2502613838,21-22,0.03,0.999912381172,star
20997,3,7.89649618465,-21.2502613838,21-22,0.03,0.999912381172,star
21008,3,7.86043564286,-21.2461123156,23-24,0.03,0.000317191937938,galaxies
21009,3,7.86043564286,-21.2461123156,23-24,0.03,0.000317191937938,galaxies
21010,3,7.8777975114,-21.2446890755,24-25,0.03,0.200191304088,galaxies
21011,3,7.8777975114,-21.2446890755,24-25,0.03,0.200191304088,galaxies
21012,3,7.87527887236,-21.2440427227,19-20,0.03,0.0286252163351,galaxies
21013,3,7.87527887236,-21.2440427227,19-20,0.03,0.0286252163351,galaxies
21014,3,7.87093940585,-21.2440052036,22-23,0.03,0.0279516465962,galaxies
21015,3,7.87093940585,-21.2440052036,22-23,0.03,0.0279516465962,galaxies
21016,3,7.85942599392,-21.2436704258,23-24,0.03,0.00497232656926,galaxies
21017,3,7.85942599392,-21.2436704258,23-24,0.03,0.00497232656926,galaxies
21020,3,7.87539991597,-21.2423367467,24-25,0.03,0.00929840840399,galaxies
21021,3,7.87539991597,-21.2423367467,24-25,0.03,0.00929840840399,galaxies
21032,3,7.8766094651,-21.2373632327,25-26,0.03,0.00523946480826,galaxies
21033,3,7.8766094651,-21.2373632327,25-26,0.03,0.00523946480826,galaxies
21034,3,7.87394444511,-21.2373383689,23-24,0.03,0.0228538382798,galaxies
21035,3,7.87394444511,-21.2373383689,23-24,0.03,0.0228538382798,galaxies
21040,3,7.87745816766,-21.2352912918,22-23,0.03,0.054433491081,galaxies
21041,3,7.87745816766,-21.2352912918,22-23,0.03,0.054433491081,galaxies
21058,3,7.88595338361,-21.2285455265,23-24,0.03,0.0192201193422,galaxies
21059,3,7.88595338361,-21.2285455265,23-24,0.03,0.0192201193422,galaxies
21066,3,7.90287250235,-21.2213811609,22-23,0.03,0.999249517918,star
21067,3,7.90287250235,-21.2213811609,22-23,0.03,0.999249517918,star
21072,3,7.84104140174,-21.2114806683,22-23,0.03,0.0011706170626,galaxies
21073,3,7.84104140174,-21.2114806683,22-23,0.03,0.0011706170626,galaxies
21078,3,7.73001767947,-21.4070309414,24-25,0.03,0.949544847012,star
21079,3,7.73001767947,-21.4070309414,24-25,0.03,0.949544847012,star
21082,3,7.73046532955,-21.3903573543,18-19,0.03,0.980943977833,star
21083,3,7.73046532955,-21.3903573543,18-19,0.03,0.980943977833,star
21094,3,7.72983880947,-21.3826271879,23-24,0.03,0.000466311757918,galaxies
21095,3,7.72983880947,-21.3826271879,23-24,0.03,0.000466311757918,galaxies
21118,3,7.75270744871,-21.3714290339,20-21,0.03,0.991106748581,star
21119,3,7.75270744871,-21.3714290339,20-21,0.03,0.991106748581,star
21128,3,7.70853406557,-21.3708017702,22-23,0.03,0.990831136703,star
21129,3,7.70853406557,-21.3708017702,22-23,0.03,0.990831136703,star
21150,3,7.75768601099,-21.3635263501,20-21,0.03,0.028637977317,galaxies
21151,3,7.75768601099,-21.3635263501,20-21,0.03,0.028637977317,galaxies
21174,3,7.82217654223,-21.3398468075,23-24,0.03,0.000346448476193,galaxies
21175,3,7.82217654223,-21.3398468075,23-24,0.03,0.000346448476193,galaxies
21184,3,7.71523260593,-21.357692032,22-23,0.03,0.0273523908108,galaxies
21185,3,7.71523260593,-21.357692032,22-23,0.03,0.0273523908108,galaxies
21186,3,7.76608575706,-21.3560557874,22-23,0.03,0.998681247234,star
21187,3,7.76608575706,-21.3560557874,22-23,0.03,0.998681247234,star
21190,3,7.71447181879,-21.3528284082,21-22,0.03,0.028338432312,galaxies
21191,3,7.71447181879,-21.3528284082,21-22,0.03,0.028338432312,galaxies
21206,3,7.71687944718,-21.3419301324,23-24,0.03,0.0219367761165,galaxies
21207,3,7.71687944718,-21.3419301324,23-24,0.03,0.0219367761165,galaxies
21220,3,7.8041888317,-21.3311659361,23-24,0.03,0.0276386886835,galaxies
21221,3,7.8041888317,-21.3311659361,23-24,0.03,0.0276386886835,galaxies
21266,3,7.75876423202,-21.3159876957,22-23,0.03,0.998091757298,star
21267,3,7.75876423202,-21.3159876957,22-23,0.03,0.998091757298,star
21280,3,7.799107237,-21.3086538099,18-19,0.03,0.981696009636,star
21281,3,7.799107237,-21.3086538099,18-19,0.03,0.981696009636,star
